town,state,sentiment_score,number_of_posts,satisfaction_score,pie_sector_label
New Brighton, PA,0.32199338842975206,1694,3.2,fill
New Brighton, PA,0.32199338842975206,1694,1.7999999999999998,blank
Glendon, PA,0.1833156862745098,102,2.8,fill
Glendon, PA,0.1833156862745098,102,2.2,blank
Covington, KY,0.2504670198921733,5379,3.0,fill
Covington, KY,0.2504670198921733,5379,2.0,blank
Presto, PA,0.3100037037037037,54,3.1,fill
Presto, PA,0.3100037037037037,54,1.9,blank
Lake Orion, MI,0.4502302631578947,76,3.4,fill
Lake Orion, MI,0.4502302631578947,76,1.6,blank
Socorro, TX,0.0,4,2.4,fill
Socorro, TX,0.0,4,2.6,blank
Tuscola, TX,0.21631938775510204,196,2.9,fill
Tuscola, TX,0.21631938775510204,196,2.1,blank
Panhandle, TX,0.0,2,2.4,fill
Panhandle, TX,0.0,2,2.6,blank
Eddyville, KY,0.22177695652173912,230,2.9,fill
Eddyville, KY,0.22177695652173912,230,2.1,blank
Womelsdorf, PA,0.3032117216117216,273,3.1,fill
Womelsdorf, PA,0.3032117216117216,273,1.9,blank
Ardmore, AL,0.2632433891992551,537,3.0,fill
Ardmore, AL,0.2632433891992551,537,2.0,blank
Nisswa, MN,0.3096470930232558,172,3.1,fill
Nisswa, MN,0.3096470930232558,172,1.9,blank
Nerstrand, MN,0.034776190476190474,21,2.5,fill
Nerstrand, MN,0.034776190476190474,21,2.5,blank
Woodstock, GA,0.36450514705882353,272,3.3,fill
Woodstock, GA,0.36450514705882353,272,1.7000000000000002,blank
Camarillo, CA,0.315791,100,3.1,fill
Camarillo, CA,0.315791,100,1.9,blank
Detroit, AL,0.04309090909090909,11,2.5,fill
Detroit, AL,0.04309090909090909,11,2.5,blank
Peabody, MA,0.3048904216961906,6379,3.1,fill
Peabody, MA,0.3048904216961906,6379,1.9,blank
Vernonia, OR,0.127196,150,2.7,fill
Vernonia, OR,0.127196,150,2.3,blank
Dallas, TX,0.24287819882155792,36998,3.0,fill
Dallas, TX,0.24287819882155792,36998,2.0,blank
Visalia, CA,0.17101374722838136,2706,2.8,fill
Visalia, CA,0.17101374722838136,2706,2.2,blank
Ridgway, PA,0.08821875,32,2.6,fill
Ridgway, PA,0.08821875,32,2.4,blank
Tionesta, PA,0.47533333333333333,6,3.5,fill
Tionesta, PA,0.47533333333333333,6,1.5,blank
Conneautville, PA,0.0,4,2.4,fill
Conneautville, PA,0.0,4,2.6,blank
Mercersburg, PA,0.12131886792452831,53,2.7,fill
Mercersburg, PA,0.12131886792452831,53,2.3,blank
Mount Wolf, PA,0.242075,376,3.0,fill
Mount Wolf, PA,0.242075,376,2.0,blank
Madison, IL,0.22196934306569344,137,2.9,fill
Madison, IL,0.22196934306569344,137,2.1,blank
Milaca, MN,0.19976473988439306,173,2.9,fill
Milaca, MN,0.19976473988439306,173,2.1,blank
Rancho Cucamonga, CA,0.2658958726899384,4870,3.0,fill
Rancho Cucamonga, CA,0.2658958726899384,4870,2.0,blank
Campbellsburg, KY,0.0,4,2.4,fill
Campbellsburg, KY,0.0,4,2.6,blank
Silverton, OR,0.32090843373493977,83,3.2,fill
Silverton, OR,0.32090843373493977,83,1.7999999999999998,blank
Ladson, SC,0.2946154775604143,1738,3.1,fill
Ladson, SC,0.2946154775604143,1738,1.9,blank
Mayesville, SC,0.33401315789473685,608,3.2,fill
Mayesville, SC,0.33401315789473685,608,1.7999999999999998,blank
Dunwoody, GA,0.26083,80,3.0,fill
Dunwoody, GA,0.26083,80,2.0,blank
Hackleburg, AL,0.15453333333333333,6,2.8,fill
Hackleburg, AL,0.15453333333333333,6,2.2,blank
Racine, MN,0.1258,6,2.7,fill
Racine, MN,0.1258,6,2.3,blank
East Petersburg, PA,0.37264691358024693,2106,3.3,fill
East Petersburg, PA,0.37264691358024693,2106,1.7000000000000002,blank
Stroudsburg, PA,0.3652968599033816,2898,3.3,fill
Stroudsburg, PA,0.3652968599033816,2898,1.7000000000000002,blank
Catawissa, PA,0.5200357142857143,28,3.6,fill
Catawissa, PA,0.5200357142857143,28,1.4,blank
New Castle, PA,0.13674430538172716,1598,2.7,fill
New Castle, PA,0.13674430538172716,1598,2.3,blank
Redmond, WA,0.3130696608040201,1592,3.1,fill
Redmond, WA,0.3130696608040201,1592,1.9,blank
Darby, PA,0.24516407322654463,874,3.0,fill
Darby, PA,0.24516407322654463,874,2.0,blank
Swedesboro, NJ,0.284884934086629,2124,3.1,fill
Swedesboro, NJ,0.284884934086629,2124,1.9,blank
Plymouth, PA,0.060780434782608694,92,2.6,fill
Plymouth, PA,0.060780434782608694,92,2.4,blank
Taylor, PA,-0.019601785714285707,112,2.4,fill
Taylor, PA,-0.019601785714285707,112,2.6,blank
Ypsilanti, MI,0.30035062946795726,15807,3.1,fill
Ypsilanti, MI,0.30035062946795726,15807,1.9,blank
Huntsville, TX,0.33271,10,3.2,fill
Huntsville, TX,0.33271,10,1.7999999999999998,blank
Ogden, UT,0.26035960591133006,3045,3.0,fill
Ogden, UT,0.26035960591133006,3045,2.0,blank
San Jose, CA,0.35912058111380146,1652,3.2,fill
San Jose, CA,0.35912058111380146,1652,1.7999999999999998,blank
Calhoun, KY,0.026230769230769235,52,2.5,fill
Calhoun, KY,0.026230769230769235,52,2.5,blank
North Smithfield, RI,0.3175760765550239,209,3.1,fill
North Smithfield, RI,0.3175760765550239,209,1.9,blank
Newport, RI,0.3144715766099186,1351,3.1,fill
Newport, RI,0.3144715766099186,1351,1.9,blank
Corona Del Mar, CA,0.6400315789473684,57,3.9,fill
Corona Del Mar, CA,0.6400315789473684,57,1.1,blank
Stagecoach, TX,0.6493866666666667,30,3.9,fill
Stagecoach, TX,0.6493866666666667,30,1.1,blank
Huger, SC,0.3284290909090909,55,3.2,fill
Huger, SC,0.3284290909090909,55,1.7999999999999998,blank
Gaston, SC,0.2670062222222222,1350,3.0,fill
Gaston, SC,0.2670062222222222,1350,2.0,blank
New Market, AL,0.29824013481980816,3857,3.1,fill
New Market, AL,0.29824013481980816,3857,1.9,blank
Centerton, AR,0.3484137178720861,3346,3.2,fill
Centerton, AR,0.3484137178720861,3346,1.7999999999999998,blank
Ambridge, PA,0.1999622448979592,392,2.9,fill
Ambridge, PA,0.1999622448979592,392,2.1,blank
Carpentersville, IL,0.4126503267973856,459,3.4,fill
Carpentersville, IL,0.4126503267973856,459,1.6,blank
Coraopolis, PA,0.23390997575337721,2887,3.0,fill
Coraopolis, PA,0.23390997575337721,2887,2.0,blank
Mohnton, PA,0.4144176113360324,988,3.4,fill
Mohnton, PA,0.4144176113360324,988,1.6,blank
Castle Hayne, NC,0.20329370277078085,397,2.9,fill
Castle Hayne, NC,0.20329370277078085,397,2.1,blank
Kildeer, IL,0.4501071428571428,70,3.4,fill
Kildeer, IL,0.4501071428571428,70,1.6,blank
Logan, UT,0.29467811264822136,4048,3.1,fill
Logan, UT,0.29467811264822136,4048,1.9,blank
Nolensville, TN,0.5473326923076923,780,3.7,fill
Nolensville, TN,0.5473326923076923,780,1.2999999999999998,blank
Basking Ridge, NJ,0.28757444444444447,180,3.1,fill
Basking Ridge, NJ,0.28757444444444447,180,1.9,blank
Lake City, SC,0.1293925,40,2.7,fill
Lake City, SC,0.1293925,40,2.3,blank
Shelbyville, KY,0.28762414982750123,2029,3.1,fill
Shelbyville, KY,0.28762414982750123,2029,1.9,blank
Eutawville, SC,0.3116136612021858,183,3.1,fill
Eutawville, SC,0.3116136612021858,183,1.9,blank
Bigelow, AR,0.10973421052631578,76,2.7,fill
Bigelow, AR,0.10973421052631578,76,2.3,blank
Port Royal, SC,0.3338668067226891,476,3.2,fill
Port Royal, SC,0.3338668067226891,476,1.7999999999999998,blank
Bellefonte, PA,0.18882757619738752,1378,2.9,fill
Bellefonte, PA,0.18882757619738752,1378,2.1,blank
Forksville, PA,0.01681851851851852,54,2.5,fill
Forksville, PA,0.01681851851851852,54,2.5,blank
Imperial, PA,0.2898951893551689,9772,3.1,fill
Imperial, PA,0.2898951893551689,9772,1.9,blank
Dillsburg, PA,0.2884694402420575,2644,3.1,fill
Dillsburg, PA,0.2884694402420575,2644,1.9,blank
Larksville, PA,0.2757813664596273,322,3.1,fill
Larksville, PA,0.2757813664596273,322,1.9,blank
Balaton, MN,0.21843181818181817,154,2.9,fill
Balaton, MN,0.21843181818181817,154,2.1,blank
Hopkinsville, KY,0.3514852210526316,2376,3.2,fill
Hopkinsville, KY,0.3514852210526316,2376,1.7999999999999998,blank
Muskogee, OK,0.22752910850253807,6304,2.9,fill
Muskogee, OK,0.22752910850253807,6304,2.1,blank
Seneca, KS,0.09962857142857144,7,2.7,fill
Seneca, KS,0.09962857142857144,7,2.3,blank
Beverly, MA,0.4338678846702826,3503,3.4,fill
Beverly, MA,0.4338678846702826,3503,1.6,blank
Wakarusa, KS,0.23271510791366906,139,3.0,fill
Wakarusa, KS,0.23271510791366906,139,2.0,blank
New Haven, KY,0.0,9,2.4,fill
New Haven, KY,0.0,9,2.6,blank
Chepachet, RI,0.124628125,96,2.7,fill
Chepachet, RI,0.124628125,96,2.3,blank
Concord, MA,0.4160501275510204,1568,3.4,fill
Concord, MA,0.4160501275510204,1568,1.6,blank
Camden, AL,0.26365959031657354,537,3.0,fill
Camden, AL,0.26365959031657354,537,2.0,blank
Dadeville, AL,0.22134548802946594,543,2.9,fill
Dadeville, AL,0.22134548802946594,543,2.1,blank
Brownsboro, AL,0.2621883561643836,292,3.0,fill
Brownsboro, AL,0.2621883561643836,292,2.0,blank
Fairdale, KY,0.3461078426966292,4450,3.2,fill
Fairdale, KY,0.3461078426966292,4450,1.7999999999999998,blank
Hagerstown, MD,0.29812886904761904,2688,3.1,fill
Hagerstown, MD,0.29812886904761904,2688,1.9,blank
Ford Cliff, PA,-0.0756,10,2.3,fill
Ford Cliff, PA,-0.0756,10,2.7,blank
Gastonia, NC,0.21423444444444445,360,2.9,fill
Gastonia, NC,0.21423444444444445,360,2.1,blank
Hegins, PA,0.21522532894736843,608,2.9,fill
Hegins, PA,0.21522532894736843,608,2.1,blank
Eagleville, PA,0.3791294300518135,5790,3.3,fill
Eagleville, PA,0.3791294300518135,5790,1.7000000000000002,blank
Napa, CA,0.25430395136778117,329,3.0,fill
Napa, CA,0.25430395136778117,329,2.0,blank
Leesport, PA,0.19359437751004016,498,2.9,fill
Leesport, PA,0.19359437751004016,498,2.1,blank
Claremont, MN,0.0,1,2.4,fill
Claremont, MN,0.0,1,2.6,blank
Draper, UT,0.2884214540733528,3081,3.1,fill
Draper, UT,0.2884214540733528,3081,1.9,blank
Tioga, TX,0.094076,50,2.6,fill
Tioga, TX,0.094076,50,2.4,blank
Riley, KS,0.2717193548387097,31,3.0,fill
Riley, KS,0.2717193548387097,31,2.0,blank
Sauk Rapids, MN,0.21754396782841823,1121,2.9,fill
Sauk Rapids, MN,0.21754396782841823,1121,2.1,blank
Bois D Arc, MO,0.2045,20,2.9,fill
Bois D Arc, MO,0.2045,20,2.1,blank
Brownsburg, IN,0.2489578969072165,2425,3.0,fill
Brownsburg, IN,0.2489578969072165,2425,2.0,blank
Bakerstown, PA,-0.08683703703703703,54,2.2,fill
Bakerstown, PA,-0.08683703703703703,54,2.8,blank
Cedar Hill, TX,0.26199713799943325,17645,3.0,fill
Cedar Hill, TX,0.26199713799943325,17645,2.0,blank
Farmington Hills, MI,0.36925629139072846,302,3.3,fill
Farmington Hills, MI,0.36925629139072846,302,1.7000000000000002,blank
Pen Argyl, PA,0.24482410714285716,896,3.0,fill
Pen Argyl, PA,0.24482410714285716,896,2.0,blank
Port Wentworth, GA,0.2489125742711068,14474,3.0,fill
Port Wentworth, GA,0.2489125742711068,14474,2.0,blank
Keizer, OR,0.23832899082568806,14170,3.0,fill
Keizer, OR,0.23832899082568806,14170,2.0,blank
East York, PA,0.04238363636363636,110,2.5,fill
East York, PA,0.04238363636363636,110,2.5,blank
Kennerdell, PA,0.30052142857142855,28,3.1,fill
Kennerdell, PA,0.30052142857142855,28,1.9,blank
Anoka, MN,0.2700962481962482,693,3.0,fill
Anoka, MN,0.2700962481962482,693,2.0,blank
Manteno, IL,0.2373834051724138,464,3.0,fill
Manteno, IL,0.2373834051724138,464,2.0,blank
Kaysville, UT,0.2583497709923664,3930,3.0,fill
Kaysville, UT,0.2583497709923664,3930,2.0,blank
Gamaliel, KY,0.0,2,2.4,fill
Gamaliel, KY,0.0,2,2.6,blank
Cadiz, KY,0.29662727272727274,55,3.1,fill
Cadiz, KY,0.29662727272727274,55,1.9,blank
Sedgwick, KS,0.2951077399380805,646,3.1,fill
Sedgwick, KS,0.2951077399380805,646,1.9,blank
Ramsey, NJ,0.14196754491017965,3340,2.8,fill
Ramsey, NJ,0.14196754491017965,3340,2.2,blank
Elgin, MN,0.0,1,2.4,fill
Elgin, MN,0.0,1,2.6,blank
Prospect Heights, IL,0.24194935064935066,77,3.0,fill
Prospect Heights, IL,0.24194935064935066,77,2.0,blank
Sebree, KY,0.12765,4,2.7,fill
Sebree, KY,0.12765,4,2.3,blank
San Rafael, CA,0.3059712643678161,174,3.1,fill
San Rafael, CA,0.3059712643678161,174,1.9,blank
Monroe, LA,0.2323115525352849,3826,3.0,fill
Monroe, LA,0.2323115525352849,3826,2.0,blank
Donalds, SC,0.05313333333333334,27,2.6,fill
Donalds, SC,0.05313333333333334,27,2.4,blank
Blackville, SC,0.08481935483870967,124,2.6,fill
Blackville, SC,0.08481935483870967,124,2.4,blank
Edgemoor, SC,0.24017094017094018,117,3.0,fill
Edgemoor, SC,0.24017094017094018,117,2.0,blank
Clio, AL,0.8915000000000001,1,4.4,fill
Clio, AL,0.8915000000000001,1,0.5999999999999996,blank
Crossett, AR,0.05899767441860465,43,2.6,fill
Crossett, AR,0.05899767441860465,43,2.4,blank
Fackler, AL,0.0,2,2.4,fill
Fackler, AL,0.0,2,2.6,blank
Milan, TN,0.27282901639344265,1220,3.0,fill
Milan, TN,0.27282901639344265,1220,2.0,blank
Huntington, WV,0.384125,1120,3.3,fill
Huntington, WV,0.384125,1120,1.7000000000000002,blank
Martinsburg, PA,0.10004285714285714,14,2.7,fill
Martinsburg, PA,0.10004285714285714,14,2.3,blank
Gibsonton, FL,0.3029171122994653,187,3.1,fill
Gibsonton, FL,0.3029171122994653,187,1.9,blank
Rose Valley, PA,0.2874286206896552,580,3.1,fill
Rose Valley, PA,0.2874286206896552,580,1.9,blank
Knoxville, TN,0.3138735546651402,1747,3.1,fill
Knoxville, TN,0.3138735546651402,1747,1.9,blank
Fort Myers Beach, FL,0.18075555555555556,54,2.8,fill
Fort Myers Beach, FL,0.18075555555555556,54,2.2,blank
West Tawakoni, TX,0.13926038647342995,414,2.7,fill
West Tawakoni, TX,0.13926038647342995,414,2.3,blank
Parker, KS,-0.027333333333333328,9,2.4,fill
Parker, KS,-0.027333333333333328,9,2.6,blank
North Bend, OR,0.088855,40,2.6,fill
North Bend, OR,0.088855,40,2.4,blank
Eielson Afb, AK,0.0,4,2.4,fill
Eielson Afb, AK,0.0,4,2.6,blank
Hartford, MI,0.1257375,16,2.7,fill
Hartford, MI,0.1257375,16,2.3,blank
Tompkinsville, KY,0.09411428571428572,21,2.6,fill
Tompkinsville, KY,0.09411428571428572,21,2.4,blank
Carthage, NC,0.228637899543379,219,2.9,fill
Carthage, NC,0.228637899543379,219,2.1,blank
Affton, MO,0.28425836065573773,610,3.1,fill
Affton, MO,0.28425836065573773,610,1.9,blank
Poolville, TX,0.33343467741935484,124,3.2,fill
Poolville, TX,0.33343467741935484,124,1.7999999999999998,blank
Drasco, AR,0.10727142857142856,28,2.7,fill
Drasco, AR,0.10727142857142856,28,2.3,blank
Fort Lauderdale, FL,0.19130153324417273,20936,2.9,fill
Fort Lauderdale, FL,0.19130153324417273,20936,2.1,blank
Framingham, MA,0.34027722286374135,3464,3.2,fill
Framingham, MA,0.34027722286374135,3464,1.7999999999999998,blank
Biglerville, PA,0.19866596638655462,476,2.9,fill
Biglerville, PA,0.19866596638655462,476,2.1,blank
Council Bluffs, IA,0.27678837209302326,86,3.1,fill
Council Bluffs, IA,0.27678837209302326,86,1.9,blank
Fairfield, PA,0.3137891410048622,2468,3.1,fill
Fairfield, PA,0.3137891410048622,2468,1.9,blank
Hammonton, NJ,0.11655967343578486,7288,2.7,fill
Hammonton, NJ,0.11655967343578486,7288,2.3,blank
Groveton, NH,0.2154222222222222,108,2.9,fill
Groveton, NH,0.2154222222222222,108,2.1,blank
Hillsboro, KY,0.10875897435897436,39,2.7,fill
Hillsboro, KY,0.10875897435897436,39,2.3,blank
Melber, KY,0.0,2,2.4,fill
Melber, KY,0.0,2,2.6,blank
Wrightsville, PA,0.4147532738095238,336,3.4,fill
Wrightsville, PA,0.4147532738095238,336,1.6,blank
Bloomfield, NJ,0.5315873769024172,4468,3.6,fill
Bloomfield, NJ,0.5315873769024172,4468,1.4,blank
Ardmore, OK,0.4442952380952381,21,3.4,fill
Ardmore, OK,0.4442952380952381,21,1.6,blank
Pamplico, SC,0.36501578947368424,190,3.3,fill
Pamplico, SC,0.36501578947368424,190,1.7000000000000002,blank
Bennettsville, SC,0.27782698412698414,63,3.1,fill
Bennettsville, SC,0.27782698412698414,63,1.9,blank
Cleveland, AL,0.19245634517766497,197,2.9,fill
Cleveland, AL,0.19245634517766497,197,2.1,blank
Coal Township, PA,0.3041076086956522,184,3.1,fill
Coal Township, PA,0.3041076086956522,184,1.9,blank
Olyphant, PA,0.05124150943396229,106,2.5,fill
Olyphant, PA,0.05124150943396229,106,2.5,blank
East Mc Keesport, PA,0.33466842105263156,228,3.2,fill
East Mc Keesport, PA,0.33466842105263156,228,1.7999999999999998,blank
Villa Rica, GA,0.257128125,32,3.0,fill
Villa Rica, GA,0.257128125,32,2.0,blank
Maple Park, IL,0.21099117647058824,34,2.9,fill
Maple Park, IL,0.21099117647058824,34,2.1,blank
Maple Valley, WA,0.2034536231884058,69,2.9,fill
Maple Valley, WA,0.2034536231884058,69,2.1,blank
Spokane, WA,0.3276068869241508,2149,3.2,fill
Spokane, WA,0.3276068869241508,2149,1.7999999999999998,blank
Morning View, KY,0.1385357142857143,14,2.7,fill
Morning View, KY,0.1385357142857143,14,2.3,blank
Portersville, PA,0.0647967032967033,91,2.6,fill
Portersville, PA,0.0647967032967033,91,2.4,blank
Douglas, AK,0.11880322580645161,62,2.7,fill
Douglas, AK,0.11880322580645161,62,2.3,blank
Pine Island, MN,0.14336666666666667,3,2.8,fill
Pine Island, MN,0.14336666666666667,3,2.2,blank
El Paso, TX,0.2738254658385093,161,3.0,fill
El Paso, TX,0.2738254658385093,161,2.0,blank
Belton, SC,0.20275065146579804,1228,2.9,fill
Belton, SC,0.20275065146579804,1228,2.1,blank
Seabrook, SC,0.248078125,160,3.0,fill
Seabrook, SC,0.248078125,160,2.0,blank
Enoree, SC,0.2113341463414634,41,2.9,fill
Enoree, SC,0.2113341463414634,41,2.1,blank
Indian Springs, AL,0.39422672413793103,116,3.3,fill
Indian Springs, AL,0.39422672413793103,116,1.7000000000000002,blank
Cedarville, AR,0.40051250000000005,8,3.3,fill
Cedarville, AR,0.40051250000000005,8,1.7000000000000002,blank
Webb, AL,0.23840411764705882,510,3.0,fill
Webb, AL,0.23840411764705882,510,2.0,blank
Tualatin, OR,0.42212794117647057,136,3.4,fill
Tualatin, OR,0.42212794117647057,136,1.6,blank
Hartland, WI,0.26734166666666664,72,3.0,fill
Hartland, WI,0.26734166666666664,72,2.0,blank
Dresher, PA,0.2878795918367347,1078,3.1,fill
Dresher, PA,0.2878795918367347,1078,1.9,blank
New Cumberland, PA,0.3011399477186312,8416,3.1,fill
New Cumberland, PA,0.3011399477186312,8416,1.9,blank
St. Petersburg, FL,0.3558923913043478,552,3.2,fill
St. Petersburg, FL,0.3558923913043478,552,1.7999999999999998,blank
Donegal, PA,0.3605441860465116,430,3.2,fill
Donegal, PA,0.3605441860465116,430,1.7999999999999998,blank
Fairchance, PA,0.20353783783783783,74,2.9,fill
Fairchance, PA,0.20353783783783783,74,2.1,blank
Centennial, CO,0.5027795373085696,3069,3.6,fill
Centennial, CO,0.5027795373085696,3069,1.4,blank
Morris, CT,0.1733375,64,2.8,fill
Morris, CT,0.1733375,64,2.2,blank
Lake City, PA,0.2795605007664793,3914,3.1,fill
Lake City, PA,0.2795605007664793,3914,1.9,blank
Shoreview, MN,0.32652432279909704,1772,3.2,fill
Shoreview, MN,0.32652432279909704,1772,1.7999999999999998,blank
Illiopolis, IL,0.0,3,2.4,fill
Illiopolis, IL,0.0,3,2.6,blank
Lombard, IL,0.25643529185128106,5191,3.0,fill
Lombard, IL,0.25643529185128106,5191,2.0,blank
Kendall Park, NJ,0.14527826086956522,368,2.8,fill
Kendall Park, NJ,0.14527826086956522,368,2.2,blank
Syracuse, NY,-0.005,2,2.4,fill
Syracuse, NY,-0.005,2,2.6,blank
Cottageville, SC,0.2283760683760684,117,2.9,fill
Cottageville, SC,0.2283760683760684,117,2.1,blank
Elkmont, AL,0.2998125,240,3.1,fill
Elkmont, AL,0.2998125,240,1.9,blank
Flomaton, AL,0.17936666666666667,36,2.8,fill
Flomaton, AL,0.17936666666666667,36,2.2,blank
Stockton, AL,0.24897246963562752,247,3.0,fill
Stockton, AL,0.24897246963562752,247,2.0,blank
Sulligent, AL,-0.08023333333333334,6,2.2,fill
Sulligent, AL,-0.08023333333333334,6,2.8,blank
Booneville, AR,0.09820467289719625,107,2.7,fill
Booneville, AR,0.09820467289719625,107,2.3,blank
Cranesville, PA,0.4162225,80,3.4,fill
Cranesville, PA,0.4162225,80,1.6,blank
Millersville, PA,0.4965403908794788,614,3.6,fill
Millersville, PA,0.4965403908794788,614,1.4,blank
Millbrae, CA,0.20524793388429752,242,2.9,fill
Millbrae, CA,0.20524793388429752,242,2.1,blank
West Pittston, PA,0.1880532786885246,244,2.9,fill
West Pittston, PA,0.1880532786885246,244,2.1,blank
Humboldt, IL,0.3677258823529412,85,3.3,fill
Humboldt, IL,0.3677258823529412,85,1.7000000000000002,blank
Harris, MN,0.3106649425287356,174,3.1,fill
Harris, MN,0.3106649425287356,174,1.9,blank
Thayer, KS,0.25949302325581397,1376,3.0,fill
Thayer, KS,0.25949302325581397,1376,2.0,blank
Lumberton, NJ,0.31037236842105265,152,3.1,fill
Lumberton, NJ,0.31037236842105265,152,1.9,blank
Narragansett, RI,0.3087724187380497,2092,3.1,fill
Narragansett, RI,0.3087724187380497,2092,1.9,blank
North Pole, AK,0.23018197320341047,1642,2.9,fill
North Pole, AK,0.23018197320341047,1642,2.1,blank
Iola, KS,0.11111559633027523,327,2.7,fill
Iola, KS,0.11111559633027523,327,2.3,blank
Winter Springs, FL,0.3631703448275862,145,3.3,fill
Winter Springs, FL,0.3631703448275862,145,1.7000000000000002,blank
Sugar Hill, GA,0.37114482758620687,29,3.3,fill
Sugar Hill, GA,0.37114482758620687,29,1.7000000000000002,blank
Keller, TX,0.4349227814569536,755,3.4,fill
Keller, TX,0.4349227814569536,755,1.6,blank
Cowarts, AL,0.035029508196721314,61,2.5,fill
Cowarts, AL,0.035029508196721314,61,2.5,blank
Chesapeake, VA,0.2843178556452019,59617,3.1,fill
